RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_ComplexHandling,JobSatisfaction,AI_UseForLearning
52029,100.0,37.5,1,8.333333333333332,75.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,70.0,100
52030,100.0,12.5,3,25.0,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,40.0,0
52031,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,,0
52032,100.0,37.5,3,25.0,50.0,50.0,100.0,50.0,0.0,100.0,0.0,75.0,,100
52033,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
52034,30.0,0.0,0,0.0,100.0,,0.0,,,,,,,0
52035,100.0,62.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
52036,100.0,12.5,2,16.666666666666664,75.0,75.0,100.0,50.0,100.0,0.0,100.0,50.0,30.0,100
52037,100.0,25.0,0,0.0,50.0,75.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
52038,100.0,25.0,3,25.0,25.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,60.0,0
52039,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
52040,30.0,0.0,0,0.0,25.0,,0.0,,,,,,80.0,0
52041,0.0,0.0,0,0.0,,,,,,,,,,0
52042,100.0,0.0,0,0.0,75.0,75.0,50.0,50.0,0.0,0.0,0.0,,,0
52043,100.0,25.0,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,,0
52044,100.0,12.5,3,25.0,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
52045,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
52046,100.0,25.0,2,16.666666666666664,50.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,,0
52047,100.0,25.0,4,33.33333333333333,50.0,25.0,0.0,50.0,100.0,0.0,0.0,75.0,90.0,100
52048,100.0,12.5,1,8.333333333333332,50.0,25.0,0.0,50.0,100.0,100.0,0.0,25.0,,0
52049,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,,0
52050,100.0,12.5,1,8.333333333333332,40.0,25.0,0.0,0.0,100.0,0.0,0.0,50.0,80.0,0
52051,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
52052,100.0,62.5,1,8.333333333333332,75.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,80.0,100
52053,100.0,62.5,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,100.0,0.0,75.0,70.0,0
52054,100.0,12.5,1,8.333333333333332,0.0,25.0,50.0,0.0,100.0,0.0,0.0,0.0,,0
52055,100.0,0.0,0,0.0,75.0,,,,,,,,,0
52056,100.0,62.5,3,25.0,75.0,50.0,0.0,100.0,100.0,100.0,0.0,75.0,70.0,0
52057,30.0,0.0,4,33.33333333333333,40.0,,0.0,,,,,,,0
52058,100.0,25.0,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0
52059,0.0,0.0,0,0.0,,,,,,,,,,0
52060,100.0,0.0,1,8.333333333333332,25.0,25.0,0.0,100.0,0.0,100.0,0.0,0.0,80.0,0
52061,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52062,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52063,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,,100
52064,100.0,62.5,17,141.66666666666669,100.0,100.0,50.0,100.0,100.0,100.0,100.0,75.0,,100
52065,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52066,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52067,100.0,25.0,11,91.66666666666666,75.0,75.0,100.0,100.0,100.0,0.0,100.0,75.0,70.0,100
52068,100.0,50.0,1,8.333333333333332,75.0,25.0,100.0,100.0,0.0,0.0,0.0,25.0,,0
52069,100.0,37.5,0,0.0,75.0,50.0,100.0,100.0,0.0,0.0,0.0,50.0,80.0,0
52070,100.0,37.5,1,8.333333333333332,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,100
52071,0.0,0.0,0,0.0,,,,,,,,,,0
52072,100.0,37.5,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,100.0,0.0,50.0,30.0,100
52073,100.0,25.0,1,8.333333333333332,50.0,50.0,100.0,50.0,100.0,0.0,0.0,75.0,20.0,100
52074,30.0,0.0,2,16.666666666666664,75.0,,0.0,,,,,,,0
52075,0.0,0.0,0,0.0,,,,,,,,,90.0,0
52076,100.0,37.5,3,25.0,100.0,75.0,0.0,100.0,100.0,0.0,0.0,50.0,90.0,0
52077,0.0,0.0,0,0.0,,,,,,,,,,0
52078,100.0,25.0,2,16.666666666666664,25.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
52079,100.0,12.5,4,33.33333333333333,75.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,,0
52080,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,100.0,0.0,75.0,80.0,100
52081,0.0,0.0,0,0.0,,,,,,,,,,0
52082,100.0,37.5,3,25.0,100.0,75.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
52083,100.0,50.0,7,58.333333333333336,50.0,50.0,0.0,0.0,0.0,0.0,0.0,75.0,,100
52084,30.0,0.0,0,0.0,40.0,,50.0,,,,,,10.0,0
52085,100.0,50.0,2,16.666666666666664,75.0,75.0,50.0,100.0,100.0,100.0,100.0,75.0,,100
52086,0.0,0.0,0,0.0,,,,,,,,,,0
52087,0.0,0.0,0,0.0,,,,,,,,,,0
52088,0.0,0.0,0,0.0,,,,,,,,,,0
52089,30.0,0.0,2,16.666666666666664,75.0,,100.0,,,,,,70.0,0
52090,100.0,37.5,2,16.666666666666664,100.0,75.0,50.0,100.0,0.0,100.0,0.0,75.0,60.0,0
52091,100.0,25.0,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,100.0,0.0,25.0,90.0,100
52092,100.0,37.5,4,33.33333333333333,75.0,75.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
52093,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52094,30.0,0.0,0,0.0,25.0,,0.0,,,,,,100.0,0
52095,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52096,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,70.0,0
52097,100.0,37.5,1,8.333333333333332,50.0,50.0,0.0,0.0,0.0,100.0,0.0,50.0,,100
52098,100.0,50.0,3,25.0,75.0,25.0,100.0,50.0,100.0,0.0,0.0,50.0,50.0,100
52099,0.0,0.0,0,0.0,,,,,,,,,,0
52100,100.0,50.0,4,33.33333333333333,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,20.0,0
52101,30.0,0.0,4,33.33333333333333,40.0,,0.0,,,,,,,0
52102,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
52103,100.0,37.5,0,0.0,50.0,75.0,0.0,0.0,0.0,100.0,0.0,50.0,,100
52104,100.0,12.5,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,0
52105,100.0,25.0,2,16.666666666666664,75.0,50.0,50.0,100.0,0.0,0.0,0.0,75.0,70.0,0
52106,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52107,100.0,37.5,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,100.0,0.0,50.0,80.0,100
52108,100.0,62.5,6,50.0,75.0,50.0,0.0,100.0,0.0,100.0,0.0,50.0,70.0,100
52109,0.0,0.0,0,0.0,,,,,,,,,,0
52110,0.0,0.0,2,16.666666666666664,,,,,,,,,50.0,0
52111,100.0,25.0,2,16.666666666666664,100.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
52112,100.0,25.0,2,16.666666666666664,50.0,75.0,0.0,0.0,100.0,0.0,0.0,25.0,70.0,100
52113,100.0,37.5,2,16.666666666666664,75.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,,0
52114,100.0,25.0,2,16.666666666666664,100.0,75.0,100.0,50.0,100.0,0.0,0.0,75.0,,0
52115,0.0,0.0,0,0.0,,,,,,,,,,0
52116,100.0,62.5,1,8.333333333333332,75.0,75.0,50.0,50.0,100.0,0.0,0.0,100.0,,100
52117,100.0,37.5,2,16.666666666666664,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,0
52118,100.0,25.0,4,33.33333333333333,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,70.0,0
52119,100.0,25.0,2,16.666666666666664,50.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
52120,100.0,37.5,2,16.666666666666664,50.0,75.0,100.0,100.0,100.0,0.0,0.0,75.0,80.0,100
52121,100.0,25.0,1,8.333333333333332,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,70.0,100
52122,0.0,0.0,3,25.0,,,,,,,,,90.0,0
52123,100.0,25.0,3,25.0,75.0,75.0,50.0,50.0,100.0,0.0,0.0,75.0,,0
52124,100.0,12.5,2,16.666666666666664,75.0,25.0,50.0,100.0,100.0,100.0,0.0,25.0,80.0,0
52125,100.0,37.5,3,25.0,75.0,25.0,50.0,50.0,100.0,0.0,0.0,25.0,,100
52126,30.0,0.0,1,8.333333333333332,75.0,,0.0,,,,,,,0
52127,100.0,50.0,3,25.0,75.0,50.0,0.0,100.0,100.0,0.0,0.0,50.0,50.0,100
52128,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
52129,30.0,0.0,2,16.666666666666664,75.0,,50.0,,,,,,30.0,0
52130,0.0,0.0,3,25.0,,,,,,,,,90.0,0
52131,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52132,0.0,0.0,0,0.0,,,,,,,,,,0
52133,100.0,62.5,3,25.0,75.0,25.0,0.0,0.0,100.0,100.0,0.0,25.0,,100
52134,100.0,25.0,3,25.0,50.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,60.0,0
52135,100.0,12.5,7,58.333333333333336,100.0,50.0,0.0,50.0,100.0,0.0,100.0,75.0,,0
52136,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
52137,0.0,0.0,0,0.0,,,,,,,,,40.0,0
52138,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52139,100.0,25.0,1,8.333333333333332,50.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,100.0,0
52140,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
52141,30.0,0.0,0,0.0,50.0,,0.0,,,,,,80.0,0
52142,100.0,50.0,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,0.0,0.0,50.0,,0
52143,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52144,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52145,100.0,25.0,1,8.333333333333332,100.0,50.0,0.0,100.0,100.0,100.0,0.0,75.0,90.0,0
52146,100.0,50.0,2,16.666666666666664,50.0,25.0,0.0,50.0,100.0,100.0,0.0,25.0,,100
52147,30.0,0.0,3,25.0,75.0,,50.0,,,,,,60.0,0
52148,100.0,37.5,1,8.333333333333332,75.0,25.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
52149,30.0,0.0,7,58.333333333333336,50.0,,50.0,,,,,,,0
52150,30.0,0.0,0,0.0,50.0,,50.0,,,,,,90.0,0
52151,100.0,25.0,2,16.666666666666664,75.0,75.0,0.0,100.0,0.0,100.0,0.0,50.0,80.0,0
52152,100.0,75.0,3,25.0,75.0,50.0,100.0,100.0,100.0,100.0,100.0,50.0,70.0,0
52153,100.0,0.0,2,16.666666666666664,75.0,50.0,50.0,100.0,100.0,0.0,0.0,25.0,70.0,0
52154,100.0,12.5,7,58.333333333333336,100.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,80.0,0
52155,0.0,0.0,2,16.666666666666664,,,,,,,,,,0
52156,100.0,25.0,3,25.0,50.0,75.0,0.0,100.0,100.0,0.0,0.0,0.0,,0
52157,100.0,25.0,2,16.666666666666664,75.0,25.0,0.0,50.0,0.0,100.0,0.0,25.0,70.0,0
52158,100.0,37.5,8,66.66666666666666,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
52159,100.0,0.0,0,0.0,100.0,25.0,50.0,100.0,100.0,0.0,0.0,25.0,,0
52160,0.0,0.0,0,0.0,,,,,,,,,,0
52161,100.0,12.5,3,25.0,75.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,,0
52162,0.0,0.0,0,0.0,,,,,,,,,,0
52163,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52164,100.0,37.5,3,25.0,75.0,50.0,50.0,50.0,0.0,0.0,0.0,25.0,90.0,0
52165,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52166,0.0,0.0,2,16.666666666666664,,,,,,,,,80.0,0
52167,100.0,50.0,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
52168,100.0,0.0,1,8.333333333333332,75.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,,0
52169,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
52170,30.0,0.0,1,8.333333333333332,50.0,,100.0,,,,,,,0
52171,100.0,50.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,90.0,0
52172,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
52173,100.0,25.0,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,100.0,100.0,75.0,,0
52174,100.0,12.5,3,25.0,,75.0,,0.0,100.0,0.0,0.0,,,0
52175,100.0,50.0,1,8.333333333333332,100.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,80.0,0
52176,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,100.0,0.0,0.0,0.0,,70.0,0
52177,30.0,0.0,0,0.0,50.0,,50.0,,,,,,70.0,0
52178,100.0,25.0,3,25.0,50.0,50.0,0.0,50.0,0.0,100.0,0.0,25.0,70.0,0
52179,100.0,0.0,1,8.333333333333332,75.0,0.0,50.0,0.0,100.0,0.0,0.0,25.0,90.0,0
52180,100.0,75.0,9,75.0,75.0,25.0,0.0,0.0,100.0,100.0,0.0,50.0,,100
52181,100.0,37.5,4,33.33333333333333,75.0,50.0,50.0,50.0,100.0,0.0,0.0,50.0,90.0,100
52182,100.0,62.5,4,33.33333333333333,75.0,75.0,0.0,100.0,0.0,100.0,0.0,50.0,,100
52183,30.0,0.0,5,41.66666666666667,100.0,,0.0,,,,,,80.0,0
52184,100.0,12.5,1,8.333333333333332,25.0,75.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
52185,0.0,0.0,0,0.0,,,,,,,,,,0
52186,100.0,62.5,2,16.666666666666664,75.0,50.0,0.0,50.0,100.0,0.0,0.0,75.0,70.0,0
52187,100.0,37.5,3,25.0,50.0,25.0,100.0,100.0,100.0,0.0,0.0,0.0,,100
52188,30.0,0.0,1,8.333333333333332,100.0,,0.0,,,,,,,0
52189,0.0,0.0,0,0.0,,,,,,,,,60.0,0
52190,100.0,100.0,0,0.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,100.0,,100
52191,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
52192,100.0,50.0,3,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,,100
52193,100.0,50.0,6,50.0,100.0,50.0,0.0,100.0,100.0,100.0,100.0,100.0,50.0,100
52194,100.0,37.5,2,16.666666666666664,75.0,75.0,0.0,100.0,100.0,100.0,0.0,50.0,80.0,0
52195,100.0,25.0,2,16.666666666666664,75.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,,100
52196,100.0,37.5,2,16.666666666666664,75.0,50.0,50.0,100.0,100.0,0.0,0.0,25.0,,100
52197,0.0,0.0,3,25.0,,,,,,,,,,0
52198,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,80.0,0
52199,100.0,37.5,1,8.333333333333332,75.0,25.0,50.0,50.0,0.0,0.0,0.0,50.0,70.0,0
52200,30.0,0.0,0,0.0,75.0,,0.0,,,,,,,0
52201,30.0,0.0,0,0.0,75.0,,50.0,,,,,,80.0,0
52202,100.0,12.5,1,8.333333333333332,75.0,50.0,0.0,50.0,100.0,100.0,0.0,75.0,,0
52203,100.0,25.0,1,8.333333333333332,50.0,50.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,0
52204,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
52205,100.0,0.0,2,16.666666666666664,25.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,80.0,0
52206,0.0,0.0,1,8.333333333333332,,,,,,,,,10.0,0
52207,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52208,100.0,37.5,3,25.0,75.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,80.0,0
52209,100.0,25.0,2,16.666666666666664,100.0,75.0,50.0,50.0,100.0,0.0,0.0,75.0,40.0,0
52210,0.0,0.0,0,0.0,,,,,,,,,,0
52211,100.0,0.0,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,,0
52212,100.0,12.5,0,0.0,100.0,50.0,0.0,50.0,100.0,0.0,100.0,25.0,80.0,0
52213,0.0,0.0,0,0.0,,,,,,,,,50.0,0
52214,100.0,25.0,1,8.333333333333332,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,90.0,0
52215,30.0,0.0,3,25.0,75.0,,0.0,,,,,,,0
52216,100.0,25.0,0,0.0,75.0,25.0,0.0,100.0,100.0,0.0,0.0,50.0,,100
52217,0.0,0.0,0,0.0,,,,,,,,,,0
52218,100.0,75.0,2,16.666666666666664,100.0,50.0,50.0,100.0,100.0,100.0,0.0,50.0,,100
52219,100.0,37.5,1,8.333333333333332,50.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,70.0,0
52220,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0
52221,0.0,0.0,0,0.0,,,,,,,,,,0
52222,100.0,62.5,2,16.666666666666664,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,80.0,100
52223,30.0,0.0,2,16.666666666666664,75.0,,50.0,,,,,,,0
52224,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,90.0,0
52225,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,40.0,0
52226,100.0,25.0,1,8.333333333333332,25.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,70.0,0
52227,0.0,0.0,1,8.333333333333332,,,,,,,,,,0
52228,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
52229,0.0,0.0,2,16.666666666666664,,,,,,,,,90.0,0
52230,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52231,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52232,100.0,0.0,2,16.666666666666664,50.0,50.0,0.0,,,,,50.0,,0
52233,100.0,50.0,3,25.0,75.0,50.0,0.0,50.0,100.0,0.0,0.0,25.0,,100
52234,100.0,50.0,2,16.666666666666664,75.0,75.0,0.0,50.0,100.0,100.0,100.0,75.0,,100
52235,100.0,0.0,0,0.0,25.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,,0
52236,100.0,25.0,2,16.666666666666664,50.0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,0
52237,100.0,50.0,3,25.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,75.0,70.0,100
52238,100.0,12.5,2,16.666666666666664,75.0,25.0,0.0,50.0,100.0,0.0,0.0,25.0,80.0,0
52239,0.0,0.0,0,0.0,,,,,,,,,,0
52240,100.0,62.5,2,16.666666666666664,100.0,75.0,50.0,100.0,100.0,0.0,0.0,75.0,90.0,100
52241,0.0,0.0,0,0.0,,,,,,,,,,0
52242,100.0,12.5,3,25.0,50.0,50.0,0.0,50.0,100.0,100.0,0.0,25.0,,100
52243,100.0,0.0,0,0.0,75.0,,0.0,,,,,,50.0,0
52244,100.0,12.5,2,16.666666666666664,100.0,50.0,0.0,100.0,0.0,100.0,0.0,75.0,,0
52245,100.0,37.5,1,8.333333333333332,100.0,75.0,0.0,0.0,100.0,0.0,0.0,,80.0,0
52246,100.0,75.0,3,25.0,100.0,75.0,0.0,100.0,100.0,100.0,0.0,75.0,60.0,0
52247,100.0,12.5,2,16.666666666666664,75.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,70.0,0
52248,100.0,12.5,2,16.666666666666664,50.0,50.0,0.0,0.0,0.0,100.0,0.0,50.0,70.0,0
52249,100.0,0.0,0,0.0,50.0,25.0,0.0,50.0,100.0,0.0,0.0,75.0,,0
52250,0.0,0.0,1,8.333333333333332,,,,,,,,,50.0,0
52251,100.0,50.0,2,16.666666666666664,75.0,75.0,100.0,100.0,100.0,0.0,0.0,75.0,50.0,100
52252,30.0,0.0,4,33.33333333333333,50.0,,0.0,,,,,,50.0,0
52253,0.0,0.0,1,8.333333333333332,,,,,,,,,70.0,0
52254,100.0,50.0,2,16.666666666666664,100.0,75.0,0.0,50.0,0.0,0.0,0.0,75.0,,100
52255,100.0,12.5,2,16.666666666666664,50.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,0
52256,100.0,37.5,4,33.33333333333333,100.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,80.0,0
52257,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52258,100.0,12.5,1,8.333333333333332,75.0,25.0,50.0,0.0,100.0,0.0,0.0,0.0,70.0,0
52259,30.0,0.0,0,0.0,50.0,,50.0,,,,,,60.0,0
52260,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,,0
52261,100.0,37.5,1,8.333333333333332,75.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0
52262,100.0,50.0,2,16.666666666666664,50.0,50.0,100.0,100.0,100.0,100.0,0.0,75.0,20.0,0
52263,30.0,0.0,1,8.333333333333332,50.0,,0.0,,,,,,80.0,0
52264,100.0,37.5,3,25.0,100.0,75.0,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0
52265,100.0,50.0,3,25.0,75.0,25.0,0.0,100.0,100.0,100.0,0.0,25.0,,0
52266,0.0,0.0,0,0.0,,,,,,,,,,0
52267,100.0,25.0,1,8.333333333333332,50.0,75.0,0.0,50.0,100.0,0.0,0.0,50.0,80.0,100
52268,0.0,0.0,2,16.666666666666664,,,,,,,,,70.0,0
52269,100.0,37.5,1,8.333333333333332,100.0,75.0,0.0,100.0,100.0,0.0,0.0,75.0,,0
52270,100.0,75.0,1,8.333333333333332,75.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,,100
52271,100.0,25.0,1,8.333333333333332,100.0,75.0,100.0,50.0,100.0,0.0,0.0,75.0,70.0,0
52272,100.0,50.0,0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,70.0,0
52273,100.0,37.5,9,75.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,75.0,60.0,0
52274,0.0,0.0,1,8.333333333333332,,,,,,,,,80.0,0
52275,100.0,25.0,2,16.666666666666664,75.0,25.0,50.0,50.0,100.0,0.0,0.0,25.0,,0
52276,30.0,0.0,0,0.0,50.0,,50.0,,,,,,70.0,0
52277,100.0,50.0,1,8.333333333333332,100.0,75.0,50.0,50.0,100.0,100.0,0.0,50.0,,0
52278,30.0,0.0,0,0.0,50.0,,0.0,,,,,,,0
52279,100.0,37.5,2,16.666666666666664,75.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,,0
52280,100.0,25.0,7,58.333333333333336,75.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,60.0,0
52281,100.0,37.5,3,25.0,75.0,75.0,50.0,50.0,100.0,0.0,100.0,75.0,,100
52282,0.0,0.0,0,0.0,,,,,,,,,,0
52283,100.0,12.5,0,0.0,100.0,75.0,100.0,50.0,0.0,0.0,0.0,25.0,,0
52284,0.0,0.0,0,0.0,,,,,,,,,60.0,0
52285,100.0,12.5,1,8.333333333333332,75.0,50.0,50.0,100.0,0.0,0.0,0.0,50.0,,0
52286,100.0,0.0,1,8.333333333333332,0.0,75.0,0.0,0.0,100.0,0.0,0.0,25.0,30.0,0
52287,100.0,37.5,3,25.0,75.0,25.0,50.0,100.0,100.0,0.0,0.0,25.0,,0
52288,100.0,25.0,1,8.333333333333332,25.0,25.0,0.0,100.0,100.0,100.0,0.0,75.0,,100
52289,100.0,12.5,1,8.333333333333332,40.0,50.0,0.0,100.0,100.0,0.0,0.0,25.0,,0
52290,30.0,0.0,3,25.0,75.0,,100.0,,,,,,0.0,0
52291,100.0,37.5,3,25.0,100.0,75.0,0.0,50.0,100.0,100.0,0.0,75.0,80.0,100
52292,100.0,50.0,1,8.333333333333332,75.0,75.0,0.0,100.0,100.0,0.0,0.0,100.0,,0
52293,100.0,37.5,1,8.333333333333332,75.0,75.0,100.0,50.0,0.0,0.0,0.0,50.0,80.0,0
52294,100.0,37.5,2,16.666666666666664,100.0,75.0,0.0,100.0,0.0,0.0,0.0,75.0,,0
52295,100.0,12.5,2,16.666666666666664,50.0,50.0,50.0,50.0,100.0,0.0,0.0,75.0,,0
52296,100.0,37.5,1,8.333333333333332,75.0,75.0,0.0,100.0,0.0,0.0,0.0,25.0,,0
52297,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52298,30.0,0.0,0,0.0,75.0,,0.0,,,,,,80.0,0
52299,100.0,25.0,1,8.333333333333332,50.0,75.0,100.0,50.0,0.0,0.0,0.0,75.0,10.0,100
52300,100.0,37.5,3,25.0,100.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,100
52301,100.0,0.0,3,25.0,50.0,25.0,50.0,,,,,25.0,70.0,0
52302,100.0,25.0,2,16.666666666666664,75.0,50.0,50.0,50.0,100.0,0.0,0.0,75.0,40.0,0
52303,100.0,62.5,3,25.0,75.0,75.0,100.0,50.0,100.0,0.0,0.0,50.0,,100
52304,0.0,0.0,0,0.0,,,,,,,,,,0
52305,0.0,0.0,0,0.0,,,,,,,,,,0
52306,100.0,37.5,6,50.0,75.0,75.0,50.0,100.0,100.0,100.0,0.0,75.0,,100
52307,100.0,25.0,2,16.666666666666664,75.0,50.0,0.0,50.0,0.0,0.0,0.0,25.0,40.0,0
52308,100.0,12.5,1,8.333333333333332,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0
52309,100.0,25.0,1,8.333333333333332,50.0,25.0,0.0,100.0,100.0,0.0,0.0,25.0,90.0,100
52310,100.0,50.0,2,16.666666666666664,100.0,75.0,100.0,50.0,100.0,0.0,0.0,25.0,80.0,0
52311,0.0,0.0,2,16.666666666666664,,,,,,,,,80.0,0
52312,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52313,0.0,0.0,0,0.0,,,,,,,,,70.0,0
52314,30.0,0.0,0,0.0,75.0,,50.0,,,,,,70.0,0
52315,100.0,25.0,3,25.0,75.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,70.0,0
52316,30.0,0.0,1,8.333333333333332,75.0,,50.0,,,,,,,0
52317,30.0,0.0,2,16.666666666666664,50.0,,100.0,,,,,,80.0,0
52318,0.0,0.0,0,0.0,,,,,,,,,80.0,0
52319,100.0,37.5,2,16.666666666666664,100.0,100.0,0.0,50.0,100.0,100.0,0.0,75.0,100.0,100
