RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_Threat,AI_ComplexHandling,AI_AgentImpact_Productivity,AI_AgentImpact_Automation,AI_AgentImpact_Quality,AI_AgentImpact_Learning,AI_AgentImpact_ProblemSolving,AI_AgentImpact_Collaboration,JobSatisfaction,AI_UseForLearning,AI_LearnEngagement
36330,40.0,0.0,3,6.666666666666667,0.0,0.0,100.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,30.0,0,0.0
36331,75.0,0.0,7,15.555555555555555,75.0,25.0,0.0,0.0,,,,,,,90.0,0,20.0
36332,75.0,6.25,3,6.666666666666667,50.0,25.0,0.0,25.0,50.0,0.0,50.0,100.0,50.0,0.0,,0,0.0
36333,40.0,6.25,6,13.333333333333334,50.0,75.0,0.0,0.0,75.0,100.0,25.0,50.0,0.0,50.0,,0,3.3333333333333335
36334,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36335,,0.0,6,13.333333333333334,50.0,0.0,0.0,,,,,,,,80.0,0,13.333333333333334
36336,75.0,0.0,8,17.77777777777778,75.0,25.0,0.0,25.0,,,,,,,70.0,0,6.666666666666667
36337,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36338,100.0,25.0,7,15.555555555555555,75.0,50.0,100.0,75.0,75.0,75.0,75.0,75.0,50.0,25.0,90.0,0,6.666666666666667
36339,100.0,18.75,6,13.333333333333334,100.0,75.0,0.0,50.0,87.5,50.0,75.0,75.0,75.0,50.0,80.0,50,3.3333333333333335
36340,40.0,0.0,1,2.2222222222222223,0.0,0.0,50.0,0.0,,,,,,,70.0,0,10.0
36341,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36342,,0.0,1,2.2222222222222223,50.0,50.0,0.0,25.0,,,,,,,,0,0.0
36343,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36344,100.0,25.0,9,20.0,100.0,75.0,50.0,75.0,100.0,50.0,75.0,50.0,50.0,50.0,,50,3.3333333333333335
36345,100.0,6.25,0,0.0,75.0,75.0,50.0,50.0,37.5,25.0,75.0,75.0,50.0,0.0,,50,0.0
36346,40.0,0.0,4,8.88888888888889,25.0,0.0,0.0,0.0,,,,,,,70.0,0,0.0
36347,100.0,0.0,5,11.11111111111111,50.0,25.0,0.0,0.0,,,,,,,90.0,0,6.666666666666667
36348,40.0,0.0,0,0.0,50.0,50.0,0.0,50.0,50.0,50.0,25.0,25.0,50.0,25.0,100.0,0,10.0
36349,,0.0,0,0.0,,,,,,,,,,,,0,6.666666666666667
36350,,0.0,0,0.0,,,0.0,,,,,,,,70.0,0,16.666666666666664
36351,0.0,0.0,3,6.666666666666667,50.0,25.0,0.0,,,,,,,,60.0,0,6.666666666666667
36352,75.0,6.25,9,20.0,25.0,0.0,0.0,0.0,,,,,,,60.0,0,13.333333333333334
36353,75.0,18.75,10,22.22222222222222,75.0,25.0,0.0,25.0,75.0,50.0,25.0,75.0,25.0,25.0,80.0,50,10.0
36354,100.0,0.0,0,0.0,100.0,75.0,50.0,75.0,,,,,,,80.0,0,10.0
36355,,0.0,0,0.0,,,,,,,,,,,,0,10.0
36356,0.0,0.0,4,8.88888888888889,25.0,0.0,0.0,,,,,,,,,0,0.0
36357,,0.0,0,0.0,,,100.0,,,,,,,,,0,0.0
36358,100.0,6.25,1,2.2222222222222223,50.0,0.0,0.0,0.0,,,,,,,80.0,0,3.3333333333333335
36359,100.0,12.5,6,13.333333333333334,100.0,50.0,0.0,25.0,,,,,,,90.0,0,3.3333333333333335
36360,100.0,12.5,1,2.2222222222222223,75.0,75.0,100.0,75.0,50.0,50.0,25.0,75.0,50.0,25.0,,0,13.333333333333334
36361,100.0,37.5,8,17.77777777777778,75.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,50,20.0
36362,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36363,0.0,0.0,0,0.0,25.0,50.0,50.0,0.0,,,,,,,,0,0.0
36364,100.0,12.5,9,20.0,100.0,75.0,50.0,25.0,100.0,75.0,0.0,50.0,50.0,0.0,100.0,0,10.0
36365,100.0,25.0,5,11.11111111111111,75.0,50.0,50.0,25.0,87.5,100.0,25.0,100.0,75.0,75.0,,50,0.0
36366,100.0,0.0,4,8.88888888888889,100.0,100.0,100.0,75.0,,,,,,,70.0,0,6.666666666666667
36367,100.0,0.0,2,4.444444444444445,75.0,75.0,100.0,,,,,,,,50.0,0,10.0
36368,100.0,0.0,10,22.22222222222222,100.0,75.0,0.0,75.0,,,,,,,,0,0.0
36369,,0.0,0,0.0,,,100.0,,,,,,,,,0,0.0
36370,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
36371,,0.0,0,0.0,,,,,,,,,,,,0,16.666666666666664
36372,,0.0,0,0.0,,,0.0,,,,,,,,100.0,0,6.666666666666667
36373,100.0,68.75,5,11.11111111111111,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,50.0,80.0,100,10.0
36374,75.0,31.25,4,8.88888888888889,100.0,75.0,0.0,75.0,,,,,,,,50,0.0
36375,,12.5,0,0.0,75.0,50.0,50.0,100.0,87.5,100.0,100.0,100.0,100.0,100.0,,0,3.3333333333333335
36376,,0.0,0,0.0,,,0.0,,,,,,,,100.0,0,13.333333333333334
36377,75.0,0.0,1,2.2222222222222223,100.0,75.0,0.0,75.0,62.5,50.0,75.0,100.0,50.0,50.0,30.0,0,0.0
36378,100.0,31.25,13,28.888888888888886,100.0,75.0,50.0,50.0,75.0,75.0,50.0,75.0,75.0,25.0,80.0,100,13.333333333333334
36379,40.0,18.75,8,17.77777777777778,25.0,25.0,50.0,0.0,37.5,75.0,25.0,50.0,25.0,0.0,80.0,0,3.3333333333333335
36380,40.0,0.0,2,4.444444444444445,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,3.3333333333333335
36381,75.0,12.5,18,40.0,75.0,25.0,0.0,25.0,,,,,,,100.0,0,13.333333333333334
36382,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36383,,0.0,0,0.0,,,0.0,,,,,,,,,0,0.0
36384,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
36385,100.0,12.5,5,11.11111111111111,75.0,25.0,0.0,0.0,87.5,100.0,0.0,75.0,0.0,0.0,90.0,50,6.666666666666667
36386,75.0,25.0,5,11.11111111111111,50.0,25.0,100.0,0.0,37.5,75.0,0.0,50.0,0.0,50.0,60.0,50,3.3333333333333335
36387,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36388,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36389,100.0,18.75,10,22.22222222222222,100.0,75.0,0.0,75.0,50.0,50.0,50.0,50.0,50.0,50.0,70.0,50,10.0
36390,75.0,0.0,3,6.666666666666667,25.0,0.0,50.0,25.0,,,,,,,70.0,0,3.3333333333333335
36391,100.0,43.75,7,15.555555555555555,100.0,75.0,100.0,75.0,75.0,100.0,50.0,75.0,75.0,0.0,80.0,100,10.0
36392,100.0,31.25,11,24.444444444444443,100.0,50.0,0.0,25.0,75.0,100.0,50.0,100.0,75.0,0.0,80.0,50,13.333333333333334
36393,100.0,0.0,10,22.22222222222222,75.0,75.0,50.0,25.0,,,,,,,90.0,0,6.666666666666667
36394,,0.0,0,0.0,,,,,,,,,,,,0,16.666666666666664
36395,100.0,12.5,10,22.22222222222222,100.0,25.0,0.0,0.0,100.0,100.0,25.0,50.0,50.0,25.0,,0,0.0
36396,40.0,0.0,0,0.0,75.0,25.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
36397,100.0,12.5,8,17.77777777777778,75.0,50.0,100.0,75.0,75.0,50.0,25.0,50.0,50.0,25.0,80.0,0,6.666666666666667
36398,100.0,43.75,0,0.0,100.0,75.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100,0.0
36399,0.0,0.0,0,0.0,25.0,50.0,0.0,,,,,,,,50.0,0,0.0
36400,0.0,0.0,5,11.11111111111111,25.0,75.0,0.0,,,,,,,,80.0,0,10.0
36401,100.0,37.5,3,6.666666666666667,75.0,75.0,0.0,50.0,,,,,,,80.0,100,0.0
36402,100.0,6.25,4,8.88888888888889,75.0,75.0,0.0,75.0,,,,,,,,0,26.666666666666668
36403,,18.75,1,2.2222222222222223,50.0,25.0,0.0,25.0,,,,,,,80.0,0,0.0
36404,,0.0,0,0.0,,,100.0,,,,,,,,80.0,0,6.666666666666667
36405,100.0,12.5,4,8.88888888888889,100.0,25.0,0.0,25.0,75.0,50.0,25.0,25.0,25.0,75.0,80.0,0,16.666666666666664
36406,0.0,0.0,1,2.2222222222222223,0.0,0.0,50.0,0.0,,,,,,,70.0,0,0.0
36407,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36408,100.0,37.5,6,13.333333333333334,100.0,75.0,0.0,100.0,,,,,,,80.0,0,30.0
36409,40.0,0.0,0,0.0,50.0,25.0,0.0,25.0,,,,,,,,0,6.666666666666667
36410,40.0,12.5,3,6.666666666666667,50.0,50.0,0.0,50.0,62.5,50.0,50.0,75.0,25.0,50.0,,100,3.3333333333333335
36411,0.0,0.0,4,8.88888888888889,0.0,0.0,0.0,0.0,,,,,,,100.0,0,0.0
36412,75.0,0.0,5,11.11111111111111,50.0,50.0,50.0,25.0,,,,,,,,0,13.333333333333334
36413,100.0,50.0,10,22.22222222222222,75.0,25.0,0.0,25.0,100.0,100.0,25.0,50.0,25.0,75.0,,50,10.0
36414,100.0,18.75,4,8.88888888888889,100.0,75.0,50.0,75.0,87.5,50.0,75.0,50.0,75.0,50.0,90.0,0,13.333333333333334
36415,40.0,0.0,2,4.444444444444445,75.0,50.0,100.0,75.0,,,,,,,80.0,0,10.0
36416,,0.0,0,0.0,,,0.0,,,,,,,,,0,0.0
36417,,0.0,5,11.11111111111111,50.0,50.0,50.0,50.0,,,,,,,,0,3.3333333333333335
36418,100.0,0.0,0,0.0,100.0,50.0,0.0,75.0,,,,,,,100.0,0,6.666666666666667
36419,0.0,0.0,1,2.2222222222222223,25.0,25.0,,25.0,,,,,,,100.0,0,3.3333333333333335
36420,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
36421,100.0,0.0,11,24.444444444444443,75.0,25.0,0.0,75.0,,,,,,,90.0,0,3.3333333333333335
36422,0.0,0.0,3,6.666666666666667,0.0,25.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
36423,100.0,43.75,10,22.22222222222222,75.0,75.0,100.0,25.0,87.5,100.0,25.0,100.0,75.0,0.0,,100,20.0
36424,40.0,6.25,3,6.666666666666667,25.0,25.0,0.0,75.0,,,,,,,80.0,0,3.3333333333333335
36425,75.0,12.5,2,4.444444444444445,75.0,75.0,50.0,75.0,62.5,75.0,25.0,100.0,50.0,75.0,,50,13.333333333333334
36426,75.0,12.5,5,11.11111111111111,75.0,25.0,0.0,0.0,,,,,,,100.0,50,16.666666666666664
36427,100.0,50.0,6,13.333333333333334,100.0,100.0,100.0,100.0,,,,,,,50.0,100,6.666666666666667
36428,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36429,40.0,0.0,5,11.11111111111111,75.0,75.0,50.0,50.0,75.0,75.0,50.0,50.0,75.0,50.0,70.0,0,3.3333333333333335
36430,0.0,0.0,0,0.0,25.0,25.0,0.0,,,,,,,,70.0,0,0.0
36431,,0.0,2,4.444444444444445,50.0,50.0,0.0,50.0,75.0,75.0,50.0,50.0,50.0,50.0,80.0,0,0.0
36432,100.0,31.25,7,15.555555555555555,75.0,75.0,0.0,25.0,75.0,75.0,25.0,75.0,50.0,0.0,60.0,0,13.333333333333334
36433,,0.0,0,0.0,,,50.0,,,,,,,,70.0,0,0.0
36434,75.0,12.5,5,11.11111111111111,25.0,50.0,100.0,25.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0,13.333333333333334
36435,75.0,0.0,6,13.333333333333334,100.0,75.0,50.0,75.0,75.0,50.0,75.0,100.0,100.0,75.0,80.0,0,3.3333333333333335
36436,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
36437,75.0,12.5,11,24.444444444444443,75.0,50.0,0.0,25.0,,,,,,,70.0,0,3.3333333333333335
36438,100.0,12.5,7,15.555555555555555,75.0,25.0,0.0,25.0,37.5,75.0,25.0,75.0,25.0,25.0,70.0,0,10.0
36439,40.0,0.0,5,11.11111111111111,50.0,50.0,0.0,50.0,,,,,,,80.0,0,13.333333333333334
36440,100.0,18.75,5,11.11111111111111,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,50.0,50.0,20.0,50,0.0
36441,,25.0,0,0.0,40.0,,50.0,,,,,,,,,0,0.0
36442,100.0,6.25,4,8.88888888888889,100.0,75.0,0.0,25.0,,,,,,,60.0,0,13.333333333333334
36443,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36444,,0.0,0,0.0,,,50.0,,,,,,,,,0,0.0
36445,100.0,56.25,1,2.2222222222222223,50.0,75.0,100.0,,62.5,75.0,75.0,75.0,75.0,75.0,40.0,100,0.0
36446,100.0,0.0,2,4.444444444444445,100.0,,50.0,,,,,,,,100.0,0,13.333333333333334
36447,40.0,0.0,2,4.444444444444445,0.0,25.0,50.0,,,,,,,,,0,0.0
36448,100.0,0.0,3,6.666666666666667,100.0,50.0,0.0,50.0,62.5,75.0,50.0,100.0,75.0,25.0,90.0,0,0.0
36449,,0.0,0,0.0,,,0.0,,,,,,,,70.0,0,0.0
36450,100.0,18.75,3,6.666666666666667,75.0,75.0,100.0,50.0,75.0,75.0,50.0,50.0,50.0,50.0,80.0,0,6.666666666666667
36451,100.0,18.75,8,17.77777777777778,25.0,0.0,100.0,0.0,50.0,25.0,25.0,100.0,25.0,25.0,60.0,0,16.666666666666664
36452,,0.0,0,0.0,,,100.0,,,,,,,,50.0,0,3.3333333333333335
36453,100.0,18.75,9,20.0,75.0,25.0,100.0,25.0,75.0,100.0,50.0,50.0,50.0,25.0,80.0,0,6.666666666666667
36454,,0.0,0,0.0,100.0,25.0,0.0,50.0,,,,,,,50.0,0,0.0
36455,75.0,6.25,5,11.11111111111111,75.0,50.0,0.0,25.0,50.0,75.0,25.0,0.0,0.0,50.0,80.0,0,6.666666666666667
36456,40.0,25.0,0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,75.0,0.0,25.0,40.0,50,3.3333333333333335
36457,75.0,25.0,4,8.88888888888889,75.0,50.0,0.0,75.0,75.0,50.0,50.0,75.0,75.0,50.0,70.0,50,23.333333333333332
36458,,0.0,4,8.88888888888889,75.0,25.0,0.0,,,,,,,,70.0,0,13.333333333333334
36459,100.0,0.0,4,8.88888888888889,50.0,75.0,0.0,75.0,,,,,,,80.0,0,3.3333333333333335
36460,40.0,6.25,2,4.444444444444445,25.0,50.0,50.0,,,,,,,,80.0,0,6.666666666666667
36461,,0.0,0,0.0,40.0,0.0,,,,,,,,,,0,13.333333333333334
36462,100.0,18.75,2,4.444444444444445,75.0,50.0,0.0,50.0,62.5,75.0,75.0,75.0,100.0,0.0,100.0,50,0.0
36463,0.0,0.0,9,20.0,25.0,0.0,0.0,0.0,,,,,,,90.0,0,0.0
36464,0.0,0.0,0,0.0,25.0,0.0,0.0,,,,,,,,70.0,0,0.0
36465,100.0,12.5,3,6.666666666666667,75.0,75.0,100.0,75.0,,,,,,,50.0,0,6.666666666666667
36466,100.0,25.0,7,15.555555555555555,100.0,75.0,0.0,75.0,62.5,75.0,75.0,75.0,75.0,75.0,90.0,50,20.0
36467,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36468,100.0,18.75,0,0.0,100.0,75.0,50.0,75.0,,,,,,,,50,3.3333333333333335
36469,0.0,0.0,0,0.0,25.0,0.0,0.0,,,,,,,,,0,0.0
36470,40.0,6.25,6,13.333333333333334,75.0,75.0,50.0,75.0,75.0,100.0,100.0,100.0,75.0,50.0,,50,3.3333333333333335
36471,100.0,62.5,10,22.22222222222222,100.0,100.0,50.0,100.0,87.5,100.0,100.0,100.0,100.0,75.0,100.0,50,20.0
36472,100.0,18.75,4,8.88888888888889,100.0,75.0,0.0,75.0,,,,,,,80.0,50,3.3333333333333335
36473,100.0,25.0,6,13.333333333333334,100.0,50.0,0.0,50.0,,,,,,,,50,10.0
36474,100.0,0.0,2,4.444444444444445,75.0,75.0,100.0,25.0,,,,,,,0.0,0,6.666666666666667
36475,,0.0,0,0.0,75.0,25.0,100.0,25.0,,,,,,,,0,3.3333333333333335
36476,100.0,31.25,10,22.22222222222222,75.0,25.0,0.0,25.0,,,,,,,80.0,50,16.666666666666664
36477,75.0,6.25,7,15.555555555555555,75.0,25.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,10.0,0,10.0
36478,100.0,0.0,13,28.888888888888886,75.0,75.0,0.0,75.0,,,,,,,70.0,0,6.666666666666667
36479,100.0,18.75,6,13.333333333333334,75.0,25.0,50.0,25.0,75.0,50.0,75.0,100.0,50.0,75.0,90.0,50,13.333333333333334
36480,100.0,25.0,9,20.0,75.0,75.0,100.0,75.0,,,,,,,100.0,50,10.0
36481,100.0,12.5,12,26.666666666666668,100.0,25.0,0.0,75.0,87.5,75.0,0.0,75.0,50.0,50.0,100.0,0,23.333333333333332
36482,75.0,18.75,5,11.11111111111111,75.0,50.0,100.0,50.0,,,,,,,60.0,50,10.0
36483,40.0,0.0,5,11.11111111111111,25.0,25.0,50.0,,,,,,,,,0,10.0
36484,75.0,18.75,5,11.11111111111111,75.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80.0,50,13.333333333333334
36485,100.0,25.0,11,24.444444444444443,100.0,75.0,0.0,75.0,87.5,50.0,50.0,75.0,25.0,50.0,100.0,100,6.666666666666667
36486,40.0,12.5,0,0.0,50.0,25.0,0.0,50.0,,,,,,,70.0,50,0.0
36487,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36488,40.0,6.25,0,0.0,0.0,0.0,0.0,0.0,,,,,,,80.0,0,0.0
36489,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
36490,100.0,43.75,6,13.333333333333334,75.0,75.0,0.0,75.0,75.0,75.0,75.0,50.0,50.0,50.0,70.0,50,0.0
36491,75.0,0.0,7,15.555555555555555,75.0,50.0,50.0,0.0,50.0,50.0,25.0,75.0,25.0,75.0,50.0,0,6.666666666666667
36492,75.0,6.25,1,2.2222222222222223,75.0,75.0,50.0,75.0,,,,,,,,50,6.666666666666667
36493,40.0,12.5,10,22.22222222222222,50.0,50.0,0.0,,,,,,,,,50,3.3333333333333335
36494,,0.0,0,0.0,,,,,,,,,,,,0,10.0
36495,100.0,0.0,3,6.666666666666667,25.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,100.0,0,10.0
36496,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36497,100.0,0.0,2,4.444444444444445,100.0,75.0,,75.0,75.0,50.0,75.0,75.0,50.0,50.0,,0,13.333333333333334
36498,100.0,25.0,5,11.11111111111111,50.0,0.0,0.0,50.0,37.5,50.0,50.0,25.0,25.0,25.0,80.0,0,16.666666666666664
36499,100.0,25.0,6,13.333333333333334,100.0,75.0,0.0,75.0,62.5,75.0,75.0,100.0,75.0,50.0,100.0,50,10.0
36500,100.0,12.5,3,6.666666666666667,75.0,50.0,50.0,25.0,50.0,0.0,75.0,50.0,50.0,0.0,60.0,50,3.3333333333333335
36501,100.0,56.25,6,13.333333333333334,100.0,75.0,100.0,75.0,,,,,,,70.0,100,6.666666666666667
36502,,0.0,2,4.444444444444445,,,50.0,,,,,,,,,0,0.0
36503,75.0,18.75,0,0.0,75.0,50.0,50.0,25.0,,,,,,,60.0,50,13.333333333333334
36504,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36505,100.0,0.0,4,8.88888888888889,100.0,75.0,50.0,75.0,75.0,50.0,75.0,100.0,75.0,25.0,70.0,0,3.3333333333333335
36506,40.0,6.25,3,6.666666666666667,25.0,25.0,50.0,,,,,,,,80.0,0,3.3333333333333335
36507,,0.0,0,0.0,,,,,,,,,,,,0,16.666666666666664
36508,,0.0,0,0.0,,,0.0,,,,,,,,100.0,0,3.3333333333333335
36509,100.0,0.0,8,17.77777777777778,100.0,0.0,0.0,0.0,75.0,75.0,50.0,75.0,75.0,0.0,100.0,0,10.0
36510,75.0,12.5,0,0.0,75.0,75.0,0.0,75.0,,,,,,,,50,3.3333333333333335
36511,40.0,6.25,5,11.11111111111111,75.0,50.0,0.0,25.0,75.0,50.0,50.0,50.0,50.0,50.0,60.0,0,6.666666666666667
36512,100.0,37.5,11,24.444444444444443,75.0,75.0,50.0,25.0,100.0,100.0,75.0,100.0,75.0,75.0,80.0,50,16.666666666666664
36513,,0.0,0,0.0,,,50.0,,,,,,,,,0,3.3333333333333335
36514,100.0,12.5,13,28.888888888888886,75.0,25.0,0.0,25.0,75.0,100.0,50.0,25.0,0.0,0.0,60.0,0,13.333333333333334
36515,100.0,6.25,2,4.444444444444445,100.0,75.0,0.0,75.0,,,,,,,70.0,0,3.3333333333333335
36516,100.0,0.0,0,0.0,,,0.0,,,,,,,,60.0,0,0.0
36517,40.0,6.25,7,15.555555555555555,100.0,25.0,0.0,25.0,62.5,75.0,25.0,75.0,25.0,25.0,70.0,0,10.0
36518,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36519,100.0,50.0,0,0.0,100.0,75.0,0.0,75.0,62.5,50.0,75.0,100.0,50.0,25.0,50.0,50,0.0
36520,,37.5,0,0.0,50.0,75.0,50.0,25.0,,,,,,,,50,6.666666666666667
36521,40.0,0.0,1,2.2222222222222223,75.0,25.0,0.0,25.0,62.5,,0.0,25.0,0.0,0.0,,0,6.666666666666667
36522,100.0,6.25,3,6.666666666666667,50.0,50.0,0.0,50.0,62.5,75.0,50.0,25.0,0.0,50.0,100.0,0,3.3333333333333335
36523,100.0,6.25,6,13.333333333333334,75.0,25.0,100.0,25.0,,,,,,,60.0,0,0.0
36524,75.0,12.5,2,4.444444444444445,75.0,75.0,0.0,50.0,75.0,75.0,50.0,50.0,25.0,50.0,70.0,0,3.3333333333333335
36525,100.0,6.25,7,15.555555555555555,75.0,50.0,0.0,25.0,,,,,,,80.0,0,3.3333333333333335
36526,100.0,56.25,3,6.666666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100,13.333333333333334
36527,100.0,43.75,8,17.77777777777778,100.0,75.0,50.0,75.0,100.0,75.0,50.0,75.0,100.0,50.0,90.0,100,10.0
36528,100.0,6.25,6,13.333333333333334,100.0,75.0,0.0,25.0,87.5,100.0,100.0,100.0,100.0,50.0,60.0,0,3.3333333333333335
36529,75.0,12.5,15,33.33333333333333,50.0,50.0,50.0,25.0,,,,,,,40.0,0,0.0
36530,75.0,0.0,2,4.444444444444445,75.0,75.0,50.0,0.0,62.5,50.0,75.0,50.0,75.0,50.0,80.0,0,10.0
36531,75.0,0.0,5,11.11111111111111,25.0,25.0,50.0,25.0,,,,,,,,0,0.0
36532,40.0,18.75,4,8.88888888888889,0.0,25.0,50.0,25.0,,,,,,,70.0,50,0.0
36533,100.0,31.25,12,26.666666666666668,50.0,25.0,0.0,75.0,62.5,75.0,25.0,75.0,50.0,50.0,80.0,50,16.666666666666664
36534,,0.0,0,0.0,,,100.0,,,,,,,,80.0,0,20.0
36535,100.0,43.75,7,15.555555555555555,75.0,50.0,0.0,0.0,75.0,75.0,75.0,75.0,25.0,0.0,80.0,50,3.3333333333333335
36536,0.0,0.0,0,0.0,0.0,0.0,50.0,,,,,,,,30.0,0,0.0
36537,100.0,12.5,9,20.0,75.0,50.0,0.0,75.0,50.0,50.0,0.0,0.0,50.0,0.0,100.0,50,16.666666666666664
36538,100.0,56.25,0,0.0,100.0,75.0,0.0,75.0,87.5,75.0,75.0,75.0,75.0,75.0,80.0,50,3.3333333333333335
36539,75.0,6.25,3,6.666666666666667,75.0,50.0,50.0,75.0,,,,,,,60.0,0,6.666666666666667
36540,100.0,0.0,0,0.0,100.0,100.0,0.0,75.0,,,,,,,,0,16.666666666666664
36541,0.0,0.0,1,2.2222222222222223,40.0,50.0,0.0,,,,,,,,,0,0.0
36542,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36543,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36544,100.0,6.25,4,8.88888888888889,100.0,50.0,50.0,50.0,,,,,,,10.0,0,0.0
36545,40.0,12.5,0,0.0,25.0,50.0,50.0,25.0,62.5,75.0,25.0,25.0,25.0,0.0,20.0,0,0.0
36546,0.0,0.0,4,8.88888888888889,50.0,25.0,0.0,,,,,,,,,0,0.0
36547,100.0,12.5,7,15.555555555555555,75.0,75.0,100.0,75.0,75.0,75.0,75.0,75.0,75.0,50.0,60.0,0,16.666666666666664
36548,40.0,0.0,0,0.0,50.0,75.0,50.0,,75.0,,,,,,,0,0.0
36549,,0.0,0,0.0,,,100.0,,,,,,,,70.0,0,6.666666666666667
36550,100.0,62.5,2,4.444444444444445,75.0,50.0,0.0,,87.5,100.0,100.0,100.0,75.0,100.0,,100,6.666666666666667
36551,100.0,6.25,0,0.0,75.0,75.0,0.0,75.0,87.5,100.0,50.0,50.0,25.0,50.0,70.0,0,6.666666666666667
36552,0.0,0.0,2,4.444444444444445,0.0,0.0,0.0,,,,,,,,,0,0.0
36553,75.0,6.25,3,6.666666666666667,75.0,50.0,0.0,50.0,,,,,,,100.0,0,6.666666666666667
36554,,0.0,0,0.0,,,,,,,,,,,,0,13.333333333333334
36555,100.0,12.5,13,28.888888888888886,25.0,25.0,50.0,50.0,62.5,75.0,50.0,50.0,75.0,50.0,40.0,0,3.3333333333333335
36556,,0.0,0,0.0,,,,,,,,,,,,0,0.0
36557,40.0,50.0,10,22.22222222222222,75.0,75.0,50.0,75.0,50.0,50.0,50.0,50.0,75.0,50.0,90.0,0,13.333333333333334
36558,100.0,43.75,16,35.55555555555556,100.0,75.0,0.0,75.0,75.0,100.0,75.0,75.0,75.0,75.0,,50,3.3333333333333335
36559,,0.0,8,17.77777777777778,25.0,25.0,100.0,,,,,,,,,0,0.0
36560,40.0,0.0,8,17.77777777777778,25.0,25.0,0.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,80.0,0,10.0
36561,75.0,18.75,8,17.77777777777778,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,50.0,75.0,,0,3.3333333333333335
36562,100.0,18.75,5,11.11111111111111,75.0,75.0,0.0,0.0,75.0,0.0,50.0,75.0,25.0,50.0,90.0,50,13.333333333333334
36563,,0.0,0,0.0,,,,,,,,,,,,0,3.3333333333333335
36564,0.0,0.0,0,0.0,50.0,25.0,0.0,,,,,,,,80.0,0,0.0
36565,100.0,12.5,4,8.88888888888889,100.0,75.0,0.0,75.0,,,,,,,50.0,0,10.0
36566,,0.0,0,0.0,,,50.0,,,,,,,,,0,0.0
36567,100.0,75.0,8,17.77777777777778,100.0,75.0,0.0,100.0,,,,,,,100.0,100,3.3333333333333335
36568,100.0,12.5,2,4.444444444444445,100.0,75.0,50.0,75.0,100.0,100.0,75.0,75.0,50.0,50.0,90.0,50,6.666666666666667
36569,100.0,18.75,0,0.0,75.0,75.0,100.0,75.0,37.5,100.0,75.0,75.0,100.0,0.0,90.0,50,10.0
36570,40.0,0.0,6,13.333333333333334,50.0,75.0,50.0,50.0,75.0,50.0,50.0,75.0,50.0,50.0,70.0,0,3.3333333333333335
36571,100.0,31.25,10,22.22222222222222,50.0,25.0,50.0,25.0,62.5,75.0,25.0,75.0,25.0,50.0,80.0,50,6.666666666666667
36572,100.0,25.0,7,15.555555555555555,100.0,75.0,100.0,75.0,,,,,,,70.0,100,10.0
36573,75.0,0.0,6,13.333333333333334,100.0,75.0,0.0,75.0,,,,,,,,0,3.3333333333333335
