RespondentID,AI_Adoption,AI_WorkflowCoverage_Current,AI_ToolBreadth_Absolute,AI_ToolBreadth_Relative,AI_Attitude,AI_Trust,AI_ExpectedBenefits_Efficiency,AI_ExpectedBenefits_Learning,AI_ExpectedBenefits_Quality,AI_ExpectedBenefits_Collab,AI_UseForLearning
62103,100.0,25.0,5,25.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62104,100.0,12.5,4,20.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62105,100.0,12.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62106,100.0,50.0,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62107,0.0,0.0,0,0.0,,,,,,,0
62108,100.0,12.5,2,10.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62109,100.0,25.0,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62110,,0.0,0,0.0,,,,,,,0
62111,100.0,62.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,0
62112,100.0,25.0,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62113,100.0,25.0,4,20.0,100.0,50.0,100.0,100.0,0.0,100.0,0
62114,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62115,100.0,12.5,4,20.0,100.0,50.0,50.0,100.0,100.0,0.0,0
62116,100.0,0.0,4,20.0,50.0,25.0,0.0,100.0,100.0,0.0,0
62117,30.0,0.0,4,20.0,75.0,25.0,,,,,0
62118,0.0,0.0,0,0.0,,,,,,,0
62119,0.0,0.0,1,5.0,,,,,,,0
62120,0.0,0.0,1,5.0,,,,,,,0
62121,30.0,0.0,1,5.0,40.0,25.0,,,,,0
62122,100.0,12.5,1,5.0,75.0,25.0,100.0,0.0,0.0,0.0,0
62123,30.0,0.0,2,10.0,75.0,25.0,,,,,0
62124,30.0,0.0,1,5.0,75.0,25.0,,,,,0
62125,100.0,25.0,4,20.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62126,30.0,0.0,2,10.0,100.0,50.0,,,,,0
62127,30.0,0.0,1,5.0,75.0,25.0,,,,,0
62128,0.0,0.0,2,10.0,,,,,,,0
62129,100.0,12.5,4,20.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62130,100.0,12.5,3,15.0,75.0,25.0,100.0,100.0,0.0,0.0,0
62131,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62132,0.0,0.0,0,0.0,,,,,,,0
62133,0.0,0.0,0,0.0,,,,,,,0
62134,0.0,0.0,1,5.0,,,,,,,0
62135,100.0,50.0,1,5.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62136,100.0,50.0,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62137,0.0,0.0,0,0.0,,,,,,,0
62138,0.0,0.0,0,0.0,,,,,,,0
62139,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62140,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62141,100.0,0.0,1,5.0,100.0,25.0,100.0,100.0,0.0,0.0,0
62142,100.0,37.5,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62143,0.0,0.0,1,5.0,,,,,,,0
62144,0.0,0.0,2,10.0,,,,,,,0
62145,100.0,12.5,2,10.0,40.0,50.0,0.0,100.0,0.0,0.0,100
62146,30.0,0.0,7,35.0,100.0,75.0,,,,,0
62147,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62148,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62149,0.0,0.0,0,0.0,,,,,,,0
62150,0.0,0.0,1,5.0,,,,,,,0
62151,100.0,50.0,2,10.0,100.0,25.0,100.0,100.0,0.0,0.0,100
62152,100.0,0.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62153,30.0,0.0,0,0.0,40.0,50.0,,,,,0
62154,100.0,62.5,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62155,100.0,12.5,1,5.0,100.0,75.0,50.0,100.0,100.0,0.0,0
62156,100.0,50.0,4,20.0,75.0,25.0,50.0,100.0,100.0,0.0,0
62157,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62158,0.0,0.0,2,10.0,,,,,,,0
62159,100.0,25.0,0,0.0,75.0,25.0,100.0,0.0,0.0,0.0,0
62160,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62161,100.0,12.5,4,20.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62162,100.0,12.5,3,15.0,50.0,0.0,100.0,0.0,0.0,0.0,0
62163,0.0,0.0,0,0.0,,,,,,,0
62164,0.0,0.0,0,0.0,,,,,,,0
62165,0.0,0.0,0,0.0,,,,,,,0
62166,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62167,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62168,0.0,0.0,0,0.0,,,,,,,0
62169,100.0,62.5,1,5.0,100.0,75.0,50.0,0.0,0.0,0.0,0
62170,100.0,75.0,4,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100
62171,30.0,0.0,3,15.0,50.0,50.0,,,,,0
62172,0.0,0.0,0,0.0,,,,,,,0
62173,30.0,0.0,3,15.0,40.0,0.0,,,,,0
62174,100.0,25.0,0,0.0,50.0,75.0,100.0,100.0,100.0,0.0,0
62175,0.0,0.0,0,0.0,,,,,,,0
62176,100.0,50.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62177,0.0,0.0,1,5.0,,,,,,,0
62178,0.0,0.0,1,5.0,,,,,,,0
62179,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62180,100.0,37.5,7,35.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62181,100.0,25.0,1,5.0,75.0,25.0,100.0,0.0,0.0,0.0,0
62182,30.0,0.0,0,0.0,100.0,75.0,,,,,0
62183,100.0,25.0,2,10.0,75.0,75.0,0.0,0.0,100.0,0.0,0
62184,0.0,0.0,0,0.0,,,,,,,0
62185,,0.0,0,0.0,,,,,,,0
62186,0.0,0.0,0,0.0,,,,,,,0
62187,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62188,100.0,12.5,1,5.0,100.0,50.0,100.0,0.0,0.0,0.0,0
62189,100.0,0.0,1,5.0,25.0,25.0,50.0,100.0,0.0,0.0,0
62190,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62191,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62192,100.0,37.5,2,10.0,100.0,50.0,50.0,100.0,100.0,0.0,0
62193,100.0,12.5,2,10.0,75.0,25.0,100.0,0.0,0.0,0.0,0
62194,30.0,0.0,2,10.0,75.0,50.0,,,,,0
62195,100.0,25.0,2,10.0,100.0,50.0,100.0,100.0,100.0,0.0,0
62196,0.0,0.0,2,10.0,,,,,,,0
62197,100.0,25.0,2,10.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62198,100.0,25.0,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62199,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62200,100.0,0.0,2,10.0,75.0,75.0,100.0,0.0,100.0,0.0,0
62201,0.0,0.0,0,0.0,,,,,,,0
62202,30.0,0.0,1,5.0,75.0,50.0,,,,,0
62203,100.0,37.5,4,20.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62204,100.0,12.5,2,10.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62205,0.0,0.0,0,0.0,,,,,,,0
62206,100.0,37.5,4,20.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62207,0.0,0.0,2,10.0,,,,,,,0
62208,100.0,25.0,2,10.0,40.0,25.0,50.0,100.0,0.0,0.0,100
62209,100.0,50.0,2,10.0,100.0,25.0,100.0,100.0,0.0,0.0,0
62210,100.0,0.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62211,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62212,100.0,50.0,2,10.0,100.0,25.0,100.0,0.0,0.0,0.0,100
62213,100.0,25.0,3,15.0,100.0,25.0,100.0,100.0,0.0,0.0,0
62214,30.0,0.0,1,5.0,75.0,25.0,,,,,0
62215,100.0,37.5,5,25.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62216,30.0,0.0,0,0.0,40.0,25.0,,,,,0
62217,0.0,0.0,0,0.0,,,,,,,0
62218,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62219,100.0,25.0,2,10.0,100.0,25.0,100.0,0.0,100.0,0.0,0
62220,0.0,0.0,1,5.0,,,,,,,0
62221,30.0,0.0,1,5.0,,50.0,,,,,0
62222,0.0,0.0,1,5.0,,,,,,,0
62223,100.0,12.5,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62224,0.0,0.0,0,0.0,,,,,,,0
62225,100.0,12.5,2,10.0,50.0,75.0,50.0,0.0,100.0,0.0,0
62226,100.0,25.0,5,25.0,75.0,0.0,50.0,0.0,0.0,0.0,0
62227,100.0,50.0,3,15.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62228,100.0,25.0,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,100
62229,100.0,12.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62230,100.0,0.0,1,5.0,100.0,50.0,50.0,0.0,0.0,0.0,0
62231,30.0,0.0,1,5.0,40.0,50.0,,,,,0
62232,,0.0,0,0.0,,,,,,,0
62233,100.0,25.0,3,15.0,50.0,75.0,100.0,100.0,0.0,0.0,100
62234,0.0,0.0,1,5.0,,,,,,,0
62235,100.0,50.0,3,15.0,75.0,75.0,50.0,100.0,100.0,0.0,0
62236,30.0,0.0,1,5.0,75.0,0.0,,,,,0
62237,0.0,0.0,1,5.0,,,,,,,0
62238,30.0,0.0,0,0.0,40.0,50.0,,,,,0
62239,30.0,0.0,0,0.0,50.0,75.0,,,,,0
62240,0.0,0.0,1,5.0,,,,,,,0
62241,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62242,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62243,100.0,12.5,3,15.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62244,100.0,12.5,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62245,100.0,12.5,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62246,0.0,0.0,1,5.0,,,,,,,0
62247,100.0,25.0,1,5.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62248,100.0,0.0,4,20.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62249,100.0,50.0,3,15.0,75.0,75.0,100.0,0.0,0.0,0.0,100
62250,0.0,0.0,0,0.0,,,,,,,0
62251,100.0,37.5,3,15.0,100.0,100.0,100.0,100.0,100.0,0.0,100
62252,30.0,0.0,1,5.0,25.0,75.0,,,,,0
62253,0.0,0.0,7,35.0,,,,,,,0
62254,100.0,37.5,1,5.0,100.0,50.0,100.0,0.0,0.0,0.0,0
62255,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62256,100.0,25.0,2,10.0,75.0,0.0,50.0,100.0,100.0,0.0,100
62257,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62258,100.0,25.0,5,25.0,75.0,50.0,50.0,100.0,100.0,0.0,0
62259,100.0,12.5,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,100
62260,30.0,0.0,0,0.0,25.0,0.0,,,,,0
62261,30.0,0.0,0,0.0,40.0,25.0,,,,,0
62262,30.0,0.0,2,10.0,100.0,100.0,,,,,0
62263,0.0,0.0,1,5.0,,,,,,,0
62264,30.0,0.0,2,10.0,25.0,75.0,,,,,0
62265,0.0,0.0,0,0.0,,,,,,,0
62266,0.0,0.0,1,5.0,,,,,,,0
62267,100.0,12.5,1,5.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62268,30.0,0.0,4,20.0,50.0,25.0,,,,,0
62269,100.0,37.5,2,10.0,100.0,75.0,100.0,100.0,100.0,100.0,0
62270,,0.0,0,0.0,,,,,,,0
62271,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62272,100.0,25.0,3,15.0,100.0,75.0,50.0,0.0,100.0,0.0,100
62273,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62274,0.0,0.0,0,0.0,,,,,,,0
62275,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62276,100.0,12.5,1,5.0,75.0,50.0,0.0,100.0,100.0,100.0,100
62277,0.0,0.0,5,25.0,,,,,,,0
62278,100.0,37.5,4,20.0,75.0,75.0,100.0,100.0,100.0,100.0,100
62279,30.0,0.0,2,10.0,50.0,25.0,,,,,0
62280,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62281,100.0,25.0,1,5.0,100.0,25.0,0.0,0.0,0.0,0.0,100
62282,30.0,0.0,2,10.0,50.0,50.0,,,,,0
62283,100.0,0.0,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0
62284,100.0,62.5,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62285,0.0,0.0,0,0.0,,,,,,,0
62286,100.0,87.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62287,30.0,0.0,1,5.0,100.0,75.0,,,,,0
62288,0.0,0.0,1,5.0,,,,,,,0
62289,100.0,25.0,1,5.0,50.0,50.0,100.0,100.0,0.0,0.0,0
62290,0.0,0.0,1,5.0,,,,,,,0
62291,100.0,25.0,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62292,100.0,12.5,1,5.0,75.0,75.0,50.0,0.0,100.0,0.0,0
62293,0.0,0.0,0,0.0,,,,,,,0
62294,100.0,12.5,2,10.0,75.0,75.0,0.0,100.0,100.0,0.0,0
62295,30.0,0.0,3,15.0,50.0,50.0,,,,,0
62296,0.0,0.0,0,0.0,,,,,,,0
62297,0.0,0.0,0,0.0,,,,,,,0
62298,100.0,25.0,2,10.0,100.0,75.0,100.0,100.0,0.0,100.0,100
62299,100.0,37.5,2,10.0,100.0,75.0,50.0,100.0,0.0,0.0,100
62300,0.0,0.0,2,10.0,,,,,,,0
62301,0.0,0.0,1,5.0,,,,,,,0
62302,100.0,62.5,1,5.0,100.0,25.0,0.0,100.0,0.0,100.0,100
62303,0.0,0.0,1,5.0,,,,,,,0
62304,0.0,0.0,1,5.0,,,,,,,0
62305,100.0,12.5,2,10.0,75.0,50.0,50.0,0.0,0.0,0.0,0
62306,100.0,12.5,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,100
62307,0.0,0.0,1,5.0,,,,,,,0
62308,100.0,37.5,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62309,100.0,50.0,3,15.0,100.0,50.0,100.0,0.0,100.0,0.0,100
62310,100.0,0.0,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,0
62311,0.0,0.0,0,0.0,,,,,,,0
62312,100.0,50.0,3,15.0,75.0,25.0,50.0,0.0,0.0,0.0,0
62313,100.0,25.0,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,100
62314,100.0,12.5,1,5.0,75.0,0.0,50.0,0.0,0.0,0.0,0
62315,0.0,0.0,1,5.0,,,,,,,0
62316,100.0,37.5,3,15.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62317,30.0,0.0,2,10.0,50.0,50.0,,,,,0
62318,100.0,12.5,2,10.0,40.0,50.0,50.0,0.0,0.0,0.0,0
62319,100.0,37.5,4,20.0,75.0,25.0,100.0,100.0,0.0,0.0,100
62320,0.0,0.0,0,0.0,,,,,,,0
62321,100.0,25.0,4,20.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62322,100.0,25.0,1,5.0,50.0,50.0,50.0,100.0,100.0,0.0,0
62323,100.0,37.5,3,15.0,75.0,75.0,50.0,0.0,0.0,0.0,100
62324,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62325,100.0,75.0,6,30.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62326,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62327,100.0,50.0,1,5.0,75.0,50.0,100.0,100.0,100.0,0.0,0
62328,100.0,12.5,1,5.0,50.0,0.0,50.0,100.0,0.0,0.0,100
62329,100.0,12.5,1,5.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62330,30.0,0.0,0,0.0,,50.0,,,,,0
62331,30.0,0.0,3,15.0,,50.0,,,,,0
62332,100.0,25.0,2,10.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62333,30.0,0.0,0,0.0,100.0,25.0,,,,,0
62334,100.0,25.0,1,5.0,75.0,50.0,100.0,100.0,0.0,0.0,100
62335,30.0,0.0,0,0.0,50.0,0.0,,,,,0
62336,100.0,50.0,2,10.0,0.0,0.0,50.0,100.0,0.0,0.0,100
62337,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62338,100.0,62.5,2,10.0,100.0,75.0,50.0,100.0,100.0,0.0,0
62339,0.0,0.0,0,0.0,,,,,,,0
62340,0.0,0.0,1,5.0,,,,,,,0
62341,0.0,0.0,0,0.0,,,,,,,0
62342,30.0,0.0,5,25.0,75.0,75.0,,,,,0
62343,100.0,75.0,3,15.0,100.0,50.0,100.0,100.0,0.0,0.0,100
62344,0.0,0.0,0,0.0,,,,,,,0
62345,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62346,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62347,100.0,25.0,2,10.0,50.0,25.0,0.0,0.0,100.0,0.0,0
62348,100.0,62.5,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62349,100.0,0.0,2,10.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62350,0.0,0.0,0,0.0,,,,,,,0
62351,100.0,0.0,2,10.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62352,100.0,37.5,1,5.0,75.0,50.0,100.0,100.0,0.0,100.0,100
62353,100.0,37.5,2,10.0,75.0,50.0,,,,,0
62354,0.0,0.0,0,0.0,,,,,,,0
62355,100.0,25.0,2,10.0,100.0,75.0,50.0,100.0,100.0,0.0,0
62356,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,100.0,100.0,100
62357,100.0,12.5,4,20.0,75.0,75.0,0.0,0.0,100.0,0.0,0
62358,100.0,50.0,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62359,100.0,12.5,2,10.0,100.0,75.0,50.0,0.0,0.0,0.0,0
62360,100.0,37.5,4,20.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62361,0.0,0.0,0,0.0,,,,,,,0
62362,0.0,0.0,0,0.0,,,,,,,0
62363,0.0,0.0,0,0.0,,,,,,,0
62364,30.0,0.0,0,0.0,75.0,100.0,,,,,0
62365,100.0,12.5,2,10.0,75.0,75.0,100.0,0.0,0.0,0.0,0
62366,0.0,0.0,0,0.0,,,,,,,0
62367,0.0,0.0,0,0.0,,,,,,,0
62368,100.0,37.5,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,100
62369,30.0,0.0,2,10.0,50.0,25.0,,,,,0
62370,100.0,25.0,2,10.0,75.0,75.0,100.0,100.0,0.0,0.0,0
62371,0.0,0.0,0,0.0,,,,,,,0
62372,0.0,0.0,0,0.0,,,,,,,0
62373,100.0,37.5,2,10.0,75.0,50.0,100.0,100.0,100.0,0.0,100
62374,100.0,0.0,3,15.0,75.0,25.0,50.0,100.0,0.0,0.0,0
62375,0.0,0.0,0,0.0,,,,,,,0
62376,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62377,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62378,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62379,0.0,0.0,0,0.0,,,,,,,0
62380,30.0,0.0,6,30.0,75.0,25.0,,,,,0
62381,100.0,37.5,1,5.0,50.0,0.0,100.0,0.0,0.0,0.0,0
62382,100.0,25.0,4,20.0,75.0,75.0,0.0,0.0,0.0,0.0,100
62383,100.0,37.5,2,10.0,100.0,0.0,100.0,100.0,0.0,0.0,0
62384,0.0,0.0,0,0.0,,,,,,,0
62385,100.0,37.5,8,40.0,75.0,100.0,50.0,100.0,0.0,0.0,100
62386,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,0.0,0.0,0
62387,100.0,12.5,2,10.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62388,0.0,0.0,0,0.0,,,,,,,0
62389,0.0,0.0,1,5.0,,,,,,,0
62390,30.0,0.0,0,0.0,50.0,0.0,,,,,0
62391,100.0,25.0,1,5.0,100.0,75.0,100.0,100.0,100.0,0.0,0
62392,100.0,75.0,2,10.0,100.0,25.0,100.0,100.0,100.0,100.0,100
62393,100.0,37.5,3,15.0,75.0,75.0,100.0,100.0,0.0,0.0,100
62394,0.0,0.0,0,0.0,,,,,,,0
62395,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62396,0.0,0.0,0,0.0,,,,,,,0
62397,100.0,25.0,3,15.0,75.0,50.0,0.0,100.0,0.0,100.0,0
62398,100.0,50.0,2,10.0,100.0,50.0,100.0,100.0,0.0,0.0,100
62399,100.0,50.0,2,10.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62400,100.0,37.5,1,5.0,75.0,75.0,50.0,100.0,0.0,0.0,0
62401,100.0,25.0,2,10.0,75.0,50.0,50.0,0.0,100.0,100.0,100
62402,0.0,0.0,0,0.0,,,,,,,0
62403,100.0,12.5,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,0
62404,100.0,50.0,1,5.0,75.0,75.0,100.0,100.0,100.0,0.0,100
62405,30.0,0.0,4,20.0,75.0,75.0,,,,,0
62406,0.0,0.0,0,0.0,,,,,,,0
62407,100.0,25.0,1,5.0,75.0,75.0,50.0,100.0,0.0,100.0,100
62408,30.0,0.0,3,15.0,50.0,75.0,,,,,0
62409,0.0,0.0,0,0.0,,,,,,,0
62410,100.0,25.0,1,5.0,75.0,25.0,0.0,100.0,0.0,0.0,100
62411,0.0,0.0,2,10.0,,,,,,,0
62412,100.0,37.5,2,10.0,100.0,75.0,50.0,0.0,0.0,0.0,100
62413,100.0,12.5,5,25.0,75.0,50.0,100.0,100.0,0.0,0.0,0
62414,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62415,100.0,25.0,4,20.0,50.0,75.0,0.0,100.0,100.0,0.0,0
62416,30.0,0.0,0,0.0,75.0,25.0,,,,,0
62417,,0.0,0,0.0,,,,,,,0
62418,100.0,12.5,3,15.0,75.0,50.0,100.0,0.0,0.0,0.0,0
62419,30.0,0.0,1,5.0,100.0,50.0,,,,,0
62420,100.0,25.0,1,5.0,75.0,25.0,100.0,100.0,0.0,0.0,0
62421,100.0,50.0,2,10.0,75.0,50.0,100.0,100.0,0.0,0.0,100
62422,100.0,50.0,6,30.0,100.0,75.0,50.0,0.0,0.0,0.0,0
62423,0.0,0.0,1,5.0,,,,,,,0
62424,30.0,0.0,2,10.0,75.0,50.0,,,,,0
62425,0.0,0.0,0,0.0,,,,,,,0
62426,0.0,0.0,1,5.0,,,,,,,0
62427,100.0,25.0,1,5.0,100.0,100.0,100.0,100.0,100.0,0.0,100
62428,,0.0,0,0.0,,,,,,,0
62429,100.0,25.0,2,10.0,75.0,25.0,100.0,100.0,0.0,0.0,100
62430,100.0,87.5,1,5.0,50.0,25.0,50.0,100.0,0.0,0.0,100
62431,100.0,12.5,1,5.0,75.0,75.0,50.0,0.0,0.0,0.0,0
62432,100.0,12.5,3,15.0,100.0,75.0,50.0,100.0,0.0,0.0,0
62433,30.0,0.0,0,0.0,50.0,50.0,,,,,0
62434,30.0,0.0,3,15.0,50.0,50.0,,,,,0
62435,100.0,25.0,3,15.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62436,0.0,0.0,2,10.0,,,,,,,0
62437,30.0,0.0,0,0.0,100.0,100.0,,,,,0
62438,30.0,0.0,1,5.0,75.0,75.0,,,,,0
62439,,0.0,0,0.0,,,,,,,0
62440,100.0,0.0,0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0
62441,100.0,37.5,2,10.0,50.0,75.0,0.0,0.0,100.0,100.0,0
62442,0.0,0.0,1,5.0,,,,,,,0
62443,0.0,0.0,0,0.0,,,,,,,0
62444,0.0,0.0,1,5.0,,,,,,,0
62445,0.0,0.0,1,5.0,,,,,,,0
62446,0.0,0.0,0,0.0,,,,,,,0
62447,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62448,100.0,37.5,1,5.0,100.0,75.0,50.0,0.0,0.0,0.0,100
62449,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62450,100.0,62.5,1,5.0,75.0,75.0,50.0,100.0,100.0,0.0,100
62451,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62452,100.0,0.0,4,20.0,100.0,75.0,50.0,0.0,100.0,0.0,0
62453,30.0,0.0,1,5.0,50.0,25.0,,,,,0
62454,100.0,12.5,1,5.0,50.0,75.0,100.0,0.0,100.0,0.0,0
62455,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62456,30.0,0.0,2,10.0,75.0,75.0,,,,,0
62457,30.0,0.0,3,15.0,75.0,25.0,,,,,0
62458,100.0,25.0,0,0.0,75.0,75.0,100.0,100.0,100.0,0.0,0
62459,100.0,12.5,2,10.0,25.0,0.0,100.0,100.0,100.0,0.0,0
62460,,0.0,0,0.0,,,,,,,0
62461,100.0,25.0,1,5.0,75.0,0.0,100.0,0.0,100.0,0.0,0
62462,0.0,0.0,1,5.0,,,,,,,0
62463,30.0,0.0,2,10.0,75.0,50.0,,,,,0
62464,100.0,62.5,4,20.0,100.0,75.0,100.0,100.0,100.0,0.0,100
62465,100.0,12.5,5,25.0,75.0,50.0,50.0,0.0,100.0,0.0,0
62466,30.0,0.0,0,0.0,75.0,50.0,,,,,0
62467,0.0,0.0,1,5.0,,,,,,,0
62468,100.0,50.0,4,20.0,100.0,75.0,100.0,0.0,100.0,0.0,0
62469,30.0,0.0,0,0.0,75.0,75.0,,,,,0
62470,100.0,25.0,2,10.0,75.0,25.0,50.0,0.0,0.0,0.0,0
62471,100.0,50.0,7,35.0,75.0,25.0,100.0,100.0,0.0,0.0,100
62472,100.0,25.0,3,15.0,100.0,50.0,50.0,100.0,100.0,0.0,0
62473,100.0,37.5,4,20.0,100.0,50.0,100.0,0.0,100.0,0.0,0
62474,100.0,50.0,3,15.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62475,0.0,0.0,5,25.0,,,,,,,0
62476,0.0,0.0,1,5.0,,,,,,,0
62477,100.0,25.0,2,10.0,75.0,25.0,50.0,0.0,100.0,0.0,0
62478,0.0,0.0,3,15.0,,,,,,,0
62479,100.0,37.5,1,5.0,100.0,75.0,100.0,100.0,100.0,100.0,0
62480,30.0,0.0,3,15.0,75.0,50.0,,,,,0
62481,100.0,12.5,2,10.0,75.0,75.0,100.0,100.0,100.0,100.0,0
62482,100.0,25.0,2,10.0,100.0,100.0,50.0,100.0,0.0,0.0,100
62483,0.0,0.0,2,10.0,,,,,,,0
62484,100.0,75.0,2,10.0,100.0,75.0,100.0,100.0,0.0,0.0,100
62485,100.0,37.5,2,10.0,75.0,50.0,50.0,100.0,0.0,0.0,0
62486,0.0,0.0,1,5.0,,,,,,,0
62487,100.0,25.0,1,5.0,0.0,0.0,100.0,100.0,0.0,0.0,100
62488,0.0,0.0,0,0.0,,,,,,,0
62489,100.0,37.5,1,5.0,75.0,50.0,0.0,100.0,0.0,0.0,0
62490,100.0,50.0,1,5.0,100.0,75.0,100.0,100.0,100.0,100.0,100
62491,100.0,0.0,2,10.0,75.0,50.0,100.0,0.0,100.0,0.0,0
62492,,0.0,0,0.0,,,,,,,0
62493,100.0,12.5,2,10.0,100.0,75.0,100.0,0.0,0.0,0.0,0
62494,30.0,0.0,1,5.0,50.0,50.0,,,,,0
62495,0.0,0.0,1,5.0,,,,,,,0
62496,100.0,12.5,1,5.0,75.0,75.0,100.0,100.0,0.0,0.0,0
